gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,0.041666666666666664,1,1,1,0,0,0,0,0,0,0,1,1,0.5682985718417373,0.024247990147583255,1
0,1,1,0,0.06074542927920396,1,0,1,0,1,0,0,0,0,0,1,2,0.6172111596449561,0.03538184674640312,1
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5111130762823312,0.005863935398843098,1
0,0,1,1,0.3510585437958855,0,0,0,1,0,0,0,0,0,0,0,0,0.16134442927070924,0.0991160753346759,1
1,1,1,0,0.6162052019441343,1,1,1,0,0,1,0,1,1,0,1,2,0.8364008716754803,0.5421815053101615,1
0,0,0,0,0.15915091828461136,1,0,1,0,0,1,0,1,1,0,1,2,0.7860159993240632,0.12033070884037243,1
1,0,0,0,0.06520858354865816,1,0,0,0,0,1,0,0,0,0,0,2,0.31951678432257336,0.023564638079715487,1
1,1,1,0,0.09456037630063643,1,0,1,0,0,0,0,0,0,0,1,3,0.5186537562100263,0.05059633297647109,1
0,0,0,0,0.013888888888888888,1,0,1,0,1,0,0,0,0,0,1,2,0.5652531194948786,0.006491799966447646,1
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5297510131591658,0.006080080408781002,1
1,1,0,0,0.015643739795431003,1,1,1,0,0,1,0,1,0,0,0,2,0.7034044071983074,0.009537719699618495,1
1,0,0,0,0.06490406994168474,1,1,1,0,0,0,0,0,0,0,1,2,0.5600507520880135,0.03639013796270345,1
0,1,0,0,0.20859167594902947,1,1,1,1,0,0,0,1,1,0,1,2,0.824740631290763,0.17502259754259133,1
0,0,0,0,0.7511491450834837,1,1,1,1,0,1,0,1,1,1,1,0,0.8987473399902114,0.6866639964823552,1
1,0,0,0,0.06732057986147555,1,0,1,0,0,0,0,0,0,0,1,2,0.5124758503109388,0.034163514765150726,1
0,1,1,0,0.7904473260772034,1,1,1,0,1,0,0,1,0,0,1,2,0.7014051815697101,0.5763428039321769,1
0,0,1,1,0.8984313473659324,1,0,1,0,1,1,0,1,1,0,1,2,0.8626061525882494,0.7954748246487158,1
1,0,0,0,0.041666666666666664,0,0,0,0,1,0,0,0,0,0,1,2,0.15895128969049643,0.00915161407572082,1
0,1,0,0,0.04761380967790707,1,0,1,0,0,1,0,1,0,0,1,2,0.692599568134347,0.029515501462654744,1
1,0,0,0,0.677953152631805,1,1,1,0,0,0,0,0,0,0,0,1,0.6081024350131394,0.46202993547497206,1
1,0,0,0,0.06851258647588845,1,0,1,0,0,0,0,1,0,0,1,2,0.654123934711309,0.043692573200970544,1
0,0,0,0,0.08343051646753748,1,0,1,0,0,1,0,0,0,0,0,2,0.5678533102635156,0.048770632130432326,1
1,0,0,0,0.6669599307786058,1,0,1,0,1,1,0,1,1,0,0,2,0.8467522892226341,0.5672262644404803,1
1,0,0,0,0.736977324490328,1,1,1,1,0,0,0,1,1,0,1,2,0.8026318057113094,0.6222141375528112,1
0,0,0,0,0.053452339556335215,1,0,1,1,0,0,0,1,1,0,1,2,0.7704020227109307,0.04067131829527937,1
0,1,1,0,0.08340828632271963,1,1,1,0,0,0,0,0,0,0,1,2,0.5588810953739914,0.045649021734391726,1
0,1,1,0,0.10076118146436858,1,1,1,0,0,0,0,0,0,0,1,1,0.6053242849493784,0.062353231480583485,1
0,0,0,0,0.2516792269745932,1,1,1,0,0,0,0,1,1,0,1,3,0.7565936625157896,0.2080146218853854,1
1,0,0,0,0.06661196824230542,1,0,1,0,0,1,0,1,1,0,0,0,0.7837307877965062,0.052382597781630014,1
0,0,1,1,0.5876334871819553,1,0,0,0,1,0,1,0,0,0,1,1,0.36552673194297214,0.2540230291058946,1
1,0,0,0,0.17814633101820201,1,1,1,0,1,1,1,1,1,0,1,2,0.9416988949278927,0.16762092373796184,1
0,0,0,0,0.05889154570068607,0,0,0,0,0,0,0,1,1,0,1,2,0.28370277732391386,0.02188858779663881,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5062935241605295,0.005808042831540875,1
0,0,0,0,0.1856545389589626,1,0,2,0,0,0,0,0,0,0,0,0,0.012661348155438797,0.027640969540811407,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,1,0,0,0,0,0,2,0.5640777097388865,0.0064781686855248195,1
0,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,0,0.5216216205301694,0.029145020358944396,1
0,0,0,0,0.22192484400431184,1,1,1,0,0,0,1,1,1,0,1,0,0.8189800391153367,0.18119426550265189,1
0,0,0,0,0.019905830375265884,0,0,0,0,0,0,0,0,1,0,0,2,0.16565545347804278,0.003234892477142939,1
0,1,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.518439745324669,0.013880122138982416,1
0,0,0,0,0.013888888888888888,1,0,1,0,1,0,0,1,0,0,0,2,0.6838866598863649,0.007867598582804024,1
0,0,1,0,0.6697188591448119,1,1,1,0,0,0,0,1,0,0,1,2,0.651659294331433,0.4648573957532197,1
0,0,0,0,0.10197107316028527,1,0,2,0,0,0,0,0,0,0,0,0,0.017157773183427434,0.01445691278395309,1
0,0,0,0,0.8308103707475734,1,1,1,0,0,1,0,1,1,2,1,2,0.8777980615741572,0.7269863859782943,1
0,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.3160378758815067,0.0036016393406521374,1
1,0,0,0,0.024443677427003145,1,0,0,0,0,0,0,0,0,0,0,3,0.2866893421645936,0.006343680789268546,1
1,0,1,0,0.926358640048271,1,1,0,1,0,1,0,1,1,2,1,1,0.69067052836239,0.6675122564271296,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.33500707610071523,0.003821626026785354,1
0,0,0,0,0.6374560761523189,1,0,1,0,0,1,0,0,0,2,1,2,0.6753306770303544,0.46732910805768735,1
1,0,0,0,0.08160960701062392,1,0,1,0,0,0,0,0,1,0,1,2,0.6554304113007073,0.06036814390091741,1
0,0,1,1,0.6456995016112483,1,0,0,0,1,0,1,0,0,1,0,0,0.36225595820341644,0.27801636933640406,1
1,0,0,0,0.7278999304554794,1,1,1,0,0,0,1,1,1,1,1,0,0.8263562484927649,0.6251344068255433,1
0,0,0,0,0.12508972971431503,1,0,0,0,0,0,0,0,0,0,1,0,0.2582346688136545,0.04440328161132454,1
1,0,0,0,0.051313568652774685,1,0,0,0,0,0,0,0,0,0,1,1,0.2736955678054107,0.01615836385441123,1
0,1,0,0,0.25951205401142624,1,1,1,0,0,0,0,1,1,0,1,2,0.7661244458488183,0.2046144677996157,1
1,0,0,0,0.030631178218830504,1,1,1,0,0,0,0,0,0,0,1,2,0.5753091129682868,0.018167014563906524,1
0,0,0,0,0.05178404741964321,1,0,1,0,0,0,0,0,0,0,0,2,0.5169465400527898,0.027729794053892094,1
1,0,0,0,0.10144546298080616,1,1,1,0,0,0,0,0,0,0,0,2,0.5515215800198594,0.060583711561539313,1
0,0,0,0,0.08874138461352953,1,0,1,0,0,0,0,1,0,0,1,0,0.6202307073865448,0.05826999372347273,1
0,0,1,0,0.4775127215761835,0,0,0,0,0,1,0,1,1,0,1,0,0.33286171820189864,0.2086680014378235,1
0,0,1,0,0.5431806120168958,1,1,1,0,0,0,0,1,1,0,1,2,0.7735585738766398,0.4453761906652652,1
0,0,0,0,0.06791986744100334,1,0,1,0,0,0,0,0,0,0,1,3,0.5108858563056399,0.03720849541702005,1
1,0,1,1,0.5306145737794776,1,1,1,0,0,0,0,1,0,0,0,2,0.6557011408107687,0.3705060835449048,1
1,0,0,0,0.06944444444444445,0,0,0,1,0,1,1,0,0,0,0,3,0.21803435043773567,0.023589610595802647,1
1,0,1,1,0.14999985220182332,1,1,1,0,0,0,0,0,0,0,1,0,0.5857961509335079,0.0863633018097772,1
0,0,0,0,0.07534917965366245,1,0,2,0,0,0,0,0,0,0,0,0,0.01658480419978925,0.012696086363482155,1
0,0,1,0,0.10287626878075051,1,1,1,0,0,1,0,1,1,0,1,2,0.849928099815241,0.07736162011298256,1
0,0,1,1,0.09068038070325388,1,0,0,0,0,0,0,0,0,0,1,0,0.49443130632211874,0.05453666132527928,1
0,0,1,0,0.05101663576926185,1,1,1,0,0,0,0,0,0,0,1,1,0.5796331097365928,0.02922221708891326,1
0,0,1,0,0.6881587162091123,0,0,0,0,0,0,0,0,1,0,1,0,0.26320527620082457,0.2503445383461297,1
0,0,0,0,0.24380971662932038,1,0,1,0,1,1,0,0,0,0,1,1,0.7392333847783841,0.19295775497543505,1
0,1,1,0,0.1459282443563351,1,1,1,0,0,0,0,0,0,0,1,2,0.5618904515629229,0.08677135098549199,1
0,0,0,0,0.20678989581260004,1,0,1,0,0,0,0,0,1,0,0,0,0.6150689880496009,0.13260467129425113,1
0,1,0,0,0.047870209462729185,1,1,1,0,0,0,0,1,1,0,1,2,0.7554775860029473,0.03871288533474872,1
0,0,0,0,0.02198505799215275,0,0,0,0,0,0,0,0,1,0,1,2,0.16679409819327118,0.00372402122105446,1
0,0,0,0,0.3181728750432603,1,1,1,0,1,0,0,0,0,0,1,2,0.6061523442724085,0.1919038691476659,1
1,0,0,0,0.027239014216522865,1,0,0,0,0,0,0,0,0,0,0,3,0.262840959110091,0.006339959537751089,1
1,0,0,0,0.08454319279363376,1,0,0,0,0,0,0,0,0,0,0,3,0.26603394155707194,0.031349095006730505,1
1,0,0,0,0.22567545965282484,1,1,1,0,0,0,0,0,1,0,1,2,0.6682856222462635,0.1611884872658501,1
0,1,0,0,0.0780982547910844,1,1,1,0,1,1,0,1,1,0,1,2,0.8657941038258289,0.06420164047973846,1
0,1,0,0,0.5348082030055739,1,0,1,1,1,0,0,1,1,0,1,0,0.8840939748971175,0.48170998511022955,1
1,0,0,0,0.29780931685020073,1,0,0,1,0,0,0,0,0,0,0,2,0.3531927054893856,0.1238560320181546,1
1,0,0,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5216084016418191,0.00598565016905179,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.028507580715685356,0.0002671373023224529,1
1,0,1,1,0.42199293120448195,1,0,1,0,1,0,0,1,0,0,1,2,0.6863578842937831,0.29214246916596315,1
0,0,1,0,0.021916360710676396,1,0,1,0,0,0,0,0,0,0,0,2,0.5897634202864601,0.011114550053463328,1
1,1,1,0,0.07253639659087999,1,0,1,0,0,0,0,0,0,0,0,3,0.3095210087300925,0.013017944816510377,1
1,0,1,1,0.8806449080398477,1,1,1,0,0,1,1,0,1,2,0,0,0.8843779363933992,0.7708743302031212,1
1,0,0,1,0.4954342069713067,1,0,0,1,0,0,0,0,0,0,0,3,0.363023694985073,0.2179297806842524,1
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,2,0.013470079775509677,9.274671329779856e-05,1
0,0,0,1,0.027768703479241562,1,0,0,1,0,0,0,0,0,0,1,3,0.4587666018191554,0.010996829334379302,1
1,1,0,0,0.32683122033435924,1,1,1,0,1,1,0,1,1,0,1,1,0.8588569638701009,0.2852204467811879,1
1,0,1,1,0.9806973917276426,1,1,1,0,1,0,0,1,1,2,0,0,0.8432699897891053,0.8502244850027777,1
1,1,0,0,0.030280261831749554,1,1,1,0,0,0,0,0,0,0,1,2,0.5751960764146156,0.017552974948073338,1
0,0,0,0,0.08241195294049021,1,0,0,0,0,0,0,0,0,0,1,2,0.2677277008838653,0.02560944215707748,1
0,0,0,0,0.04134258674259922,1,1,0,0,0,0,0,0,0,0,1,3,0.3232587221840618,0.015189474305490164,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0,1,3,0.3649943689859427,0.004169390039590034,1
0,1,0,0,0.024668503998286212,0,0,0,0,0,0,0,0,0,0,0,2,0.06270130289463735,0.002230994227873492,1
0,0,0,0,0.22490922855664397,1,1,1,0,1,0,0,0,0,0,1,1,0.6237728490670144,0.1484625103706152,1
0,0,1,1,0.4065088582222076,1,1,0,0,1,0,1,0,0,0,1,2,0.48972431294601526,0.2382401570138974,1
0,0,1,1,0.1551183375841823,1,0,1,0,1,0,1,1,1,0,1,2,0.8189770516897532,0.12468146171461143,1
1,1,1,0,0.6499535964933538,1,1,1,0,1,1,0,0,1,0,0,0,0.8112466012666711,0.5342978119162715,1
0,0,0,0,0.2524302582816554,1,0,1,0,0,0,1,1,0,0,0,2,0.6922470029831433,0.1768173768948454,1
0,1,0,0,0.3326685593647028,1,1,1,0,1,0,0,0,0,0,1,2,0.6053417101867766,0.2188136458538738,1
0,0,0,0,0.1633845935113553,1,1,1,0,0,0,0,0,0,0,1,2,0.5857761066707889,0.1005589341022022,1
1,0,0,0,0.03751750073437495,1,0,2,0,0,0,0,0,0,0,1,3,0.015868766090236325,0.003884891819287654,1
0,0,0,0,0.22295809787202675,1,0,2,0,0,0,0,0,0,0,0,0,0.016322365567875172,0.035926092931257154,1
1,0,0,0,0.48272159460432973,1,0,1,0,0,0,1,1,1,0,0,2,0.7979798977076509,0.3839737270052923,1
0,0,0,0,0.041666666666666664,1,1,1,0,0,0,0,1,1,0,1,2,0.7795792886260222,0.03151414125963787,1
1,0,0,0,0.20119421969356782,1,1,2,0,0,0,0,0,0,0,0,0,0.05408305984972585,0.038513253132962055,1
0,0,1,0,0.6154656289969512,1,0,2,0,0,0,0,0,0,1,0,0,0.023265022518573097,0.09637207008319507,1
0,1,0,0,0.01602039377574688,1,1,1,0,0,0,0,0,0,0,1,3,0.5598147994103633,0.007872920774800013,1
1,0,1,0,0.9166666666666666,1,1,1,0,1,0,1,1,1,1,1,2,0.8726900726780809,0.8123482193599824,1
1,0,0,0,0.053619541377814064,1,1,0,0,0,0,0,0,0,0,0,0,0.5297769195965498,0.03158312121253688,1
0,0,1,0,0.7705505613528524,1,0,1,1,1,1,0,1,1,1,1,0,0.8906602893498665,0.6850708337974506,1
1,0,1,0,0.06944444444444445,1,1,1,0,1,0,0,0,0,0,1,2,0.6597670919134536,0.04381647254339485,1
1,1,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.566328273156665,0.006504268572841546,1
1,1,0,0,0.2382369358968386,1,1,1,0,0,1,0,1,1,0,1,2,0.821216132202876,0.19710513756507403,1
1,0,0,0,0.6819229257728542,1,1,1,0,1,1,0,1,1,0,1,0,0.8503956974959883,0.5787778107473024,1
0,0,0,0,0.4064134724036764,1,0,1,0,0,0,0,1,0,0,0,2,0.6638732431266974,0.2854861918829527,1
0,0,0,0,0.36090726262453743,1,1,1,0,0,0,0,1,1,0,0,0,0.7720330267513974,0.2854028702082305,1
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,3,0.14275349152423705,0.0015920523768965876,1
1,0,1,0,0.6854774328203451,0,0,0,1,1,1,0,0,0,1,0,2,0.3832262858561277,0.32329060106047447,1
0,1,0,0,0.0143696131970723,1,1,1,0,0,0,0,1,0,0,1,2,0.6710926186813096,0.008126215818341989,1
0,0,0,0,0.8370698141858364,1,1,1,0,1,0,0,1,1,1,0,0,0.8139906032003524,0.682475517803604,1
0,0,0,0,0.13900153486045774,1,0,0,0,0,0,1,0,0,0,1,3,0.39182374919210994,0.06195786618537742,1
0,0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.6027833109039664,0.006927039319853293,1
1,0,1,0,0.20597394961569793,1,0,0,0,0,1,0,0,0,0,1,3,0.3813963313711056,0.08457605707862481,1
1,0,0,0,0.02321527087197998,1,0,0,0,0,0,0,0,0,0,0,0,0.2771072146724638,0.005807951537044125,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,0,0,1,2,0.6097528843504698,0.007007865783201271,1
0,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,3,0.6134066285059838,0.007050238421976849,1
1,0,0,0,0.04166633809009373,0,0,0,0,0,0,0,1,1,0,1,2,0.28507518005130483,0.013099931568876216,1
1,0,1,0,0.7992460748312693,1,1,1,0,1,1,0,1,0,0,1,2,0.8059438081822066,0.6385870481576262,1
1,0,0,0,0.05338461509340813,1,1,1,0,0,1,0,1,0,0,1,2,0.7281633369673729,0.03793040685262428,1
0,1,0,0,0.017285300881535827,0,0,0,0,0,0,0,0,0,0,0,2,0.06595841627433426,0.0011952803999891227,1
0,0,0,0,0.75,1,1,1,0,1,1,1,1,1,0,0,2,0.9234966640322054,0.6911826560932844,1
1,0,0,0,0.09219999321911121,1,0,0,1,0,0,0,0,0,0,1,3,0.3244014573861546,0.03656110183182497,1
0,0,0,0,0.03097783872104323,1,1,1,0,0,0,0,1,0,0,1,2,0.6697663703422463,0.02124511128884192,1
0,0,0,0,0.4821585723361636,1,1,1,0,0,0,0,1,0,0,0,2,0.67634162951804,0.3446625473008841,1
1,1,0,0,0.3200563261028749,1,1,1,0,1,1,0,1,1,0,1,1,0.875602075582546,0.28447744430281235,1
1,0,1,1,0.23185158570239991,1,0,0,1,1,0,0,1,0,0,1,2,0.5181414460435837,0.14295132969129315,1
1,0,1,0,0.7458246358134907,0,0,0,0,0,1,1,1,1,0,1,0,0.41256204594391055,0.3592215455108394,1
0,1,0,0,0.06719043732581899,1,0,1,0,0,0,0,0,0,0,1,2,0.5065626342882109,0.033517861024280546,1
0,1,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,2,0.0682599703657988,0.000728147590787304,1
0,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.02276845940435509,0.00020058044889657113,1
1,1,0,0,0.057267046579776354,1,0,0,0,0,0,0,0,0,0,1,2,0.25897904120621523,0.019595291826068742,1
1,0,1,0,0.3325722444481833,1,0,1,1,0,0,0,0,0,0,0,2,0.597490125409871,0.22625040803694754,1
0,0,0,0,0.16176678782949563,1,1,1,0,0,1,0,0,1,0,1,2,0.744706242401606,0.12269913778700489,1
0,0,1,1,0.4265214216044238,1,0,1,0,0,1,0,1,1,0,1,2,0.8058112068771512,0.33829543195918854,1
1,0,0,0,0.04648579044084783,1,1,1,0,0,0,0,0,0,0,1,2,0.5751030848703809,0.02566591240351161,1
0,0,0,0,0.3946743989099578,1,1,1,0,1,0,0,0,0,0,1,0,0.6174242275063117,0.2642264967794837,1
1,0,1,0,0.7324489385674995,1,1,1,0,0,0,0,0,1,0,0,2,0.6690746566774332,0.5196879119107407,1
1,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.5590102126504225,0.006419400689056941,1
0,0,1,1,0.38449591175536635,1,1,1,0,0,1,0,0,1,0,1,0,0.7773475592317426,0.3090900932890924,1
1,1,1,0,0.4968386641766767,1,1,1,0,0,0,0,1,1,0,1,2,0.7449135133297476,0.385611048593703,1
1,0,0,0,0.040610573575126485,1,1,1,0,0,0,0,0,1,0,1,2,0.6740372695438187,0.026494939431353094,1
1,1,0,0,0.1685776877249565,1,0,1,0,0,0,0,0,1,0,1,2,0.6184262912371253,0.10856721690072065,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5147907719280537,0.005906585804150634,1
0,0,0,0,0.03586671496092664,1,0,1,0,1,0,0,1,0,0,0,2,0.668258170927192,0.02261382765268832,1
1,1,1,0,0.2787632966246043,1,0,1,0,0,0,0,0,0,0,1,2,0.5229563766822373,0.16153864407180576,1
0,0,0,0,0.3737526432954741,1,1,1,0,1,0,0,1,1,0,1,2,0.8138296424388044,0.29891290809813265,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5137453781524266,0.005894462324523295,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.018444098146922557,0.00015043063279087442,1
1,1,0,0,0.14909937130040465,1,1,1,0,0,0,0,0,0,0,1,1,0.6288580791326416,0.09575142530346056,1
0,0,0,0,0.07355103933392358,1,0,1,0,0,0,0,1,1,0,1,2,0.7609679066167278,0.055014099163255406,1
0,0,0,0,0.6409059178171272,1,0,1,0,1,1,0,1,0,2,1,2,0.8022456570073995,0.5375047347580435,1
0,0,0,0,0.03197136484975531,1,0,1,0,0,1,0,1,0,0,1,1,0.7567714911467813,0.02286500344071451,1
1,0,1,0,0.5185953610743681,1,1,1,0,1,0,0,0,0,0,1,0,0.6306712941910084,0.3554374315892169,1
0,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.5621037090381036,0.0064552761087386815,1
0,0,0,0,0.04489390224827517,1,1,1,0,0,0,0,1,0,0,1,2,0.7025186137193034,0.03350026550040305,1
1,1,1,0,0.027357502967557814,1,1,1,0,0,0,0,0,0,0,1,2,0.5587064676616916,0.015077070452066261,1
1,0,0,0,0.03113069087304097,1,0,1,0,0,0,1,1,1,0,1,2,0.7572427147974528,0.01981379511821578,1
0,0,0,0,0.021591765352774985,1,1,1,0,0,0,0,0,1,0,1,2,0.6680420395400981,0.013066083837745553,1
0,0,0,0,0.04319645665031656,1,1,1,0,0,0,0,1,1,0,0,3,0.767874636531949,0.03158828776076891,1
1,1,0,0,0.6904117398350249,1,1,1,0,0,1,0,1,1,0,1,2,0.792312649591171,0.5539901122119291,1
1,0,0,0,0.08315966587750373,1,0,2,0,0,0,0,0,0,1,0,0,0.02079817246769699,0.014060931506326431,1
0,0,1,1,0.05878525296098587,1,0,2,0,0,0,0,0,0,0,0,3,0.020548450428073153,0.007101423619188811,1
0,0,0,0,0.050746320247168755,0,0,0,0,0,0,0,0,0,0,1,2,0.06272516898170301,0.007219333342853309,1
1,0,0,0,0.22539842929012646,1,0,1,1,0,0,0,1,1,0,0,2,0.7553087088203418,0.17274578996374437,1
0,0,1,1,0.4104224476379932,1,1,1,0,0,0,0,1,0,0,1,0,0.6629236996921639,0.279336893148239,1
0,0,0,0,0.07767159128750209,1,0,1,0,1,0,0,0,0,0,1,0,0.5900729776901833,0.051549339527833776,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.27115772233355034,0.003081162138763191,1
0,0,0,0,0.8614971911930556,1,1,1,1,1,1,0,1,0,0,1,1,0.8323963933416816,0.7249691070515121,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,0,0,1,2,0.6104337455235462,0.0070157617614950854,1
1,0,0,0,0.626803403555162,1,0,2,0,0,0,0,0,0,1,1,1,0.02195093986057471,0.10573882816549479,1
1,0,0,0,0.015350348604028459,1,0,1,0,0,0,0,0,0,0,1,2,0.504556677768044,0.006381658606133376,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.31976949055281606,0.0036449150473757226,1
1,0,0,0,0.030820262232251185,0,0,0,0,0,0,0,0,0,0,1,2,0.08153538293830598,0.005048322928996714,1
0,0,0,0,0.5243222798221232,0,0,0,0,0,0,0,1,0,0,1,0,0.26280023350760234,0.19625146109217578,1
0,0,0,0,0.13490091280170055,1,0,0,1,0,0,0,0,0,0,0,1,0.30155657384469037,0.04892338394307908,1
0,0,0,0,0.461389220724026,1,0,1,0,1,0,0,0,0,0,1,0,0.5593165937384563,0.2840444670549442,1
0,0,0,0,0.04661238107230643,1,0,1,0,0,1,0,0,0,0,1,2,0.5588060326056097,0.02926657395037149,1
1,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.562318205329137,0.006457763632076884,1
0,1,0,0,0.026450927559630664,1,1,1,0,0,0,0,1,0,0,1,2,0.6697943281826466,0.01833942941401503,1
1,0,0,0,0.030501165382871426,1,0,1,0,0,0,0,0,1,0,1,2,0.6095437961522998,0.018249494636096254,1
0,1,0,0,0.09094606026191325,0,0,0,0,0,1,0,0,0,0,1,2,0.11335304089741663,0.019436450218120113,1
1,0,1,1,0.5090721358589727,1,0,1,0,1,0,0,1,1,1,0,0,0.807577713505192,0.4143163236775892,1
1,0,0,0,0.04900423874583749,1,0,0,0,0,0,0,0,1,0,0,2,0.35980161315824133,0.017821417728861914,1
0,0,0,0,0.03266698615768188,1,1,1,0,0,0,0,0,0,0,1,2,0.5703801796136674,0.019851508087586546,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.021056645122168084,0.000180728460048222,1
1,0,0,0,0.017123355643366277,1,1,1,0,0,0,0,0,0,0,1,2,0.5635418662513567,0.008556629144786448,1
1,0,0,0,0.16901707425725798,1,0,0,0,0,0,1,0,0,0,0,3,0.3803551619212114,0.07435543939472124,1
1,0,0,0,0.11544329312552974,1,0,0,0,0,0,0,0,0,0,0,3,0.2665519184157295,0.043595182927752954,1
0,0,1,0,0.12012705246334668,1,1,0,0,0,0,0,1,0,0,0,0,0.48141544469162734,0.06589034530973051,1
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5218905472636816,0.015050253749882477,1
1,0,0,0,0.2089830116063611,1,0,2,0,0,0,0,0,0,0,0,0,0.04848489982885758,0.04446928435476934,1
0,1,1,0,0.9053944682844498,1,1,1,0,1,0,0,1,1,0,1,2,0.8185935105021448,0.7602996087028739,1
1,0,1,0,0.057322000876766685,1,1,1,0,0,0,0,0,0,0,1,2,0.5663826334211097,0.034234857579988606,1
0,0,0,0,0.05555555555555555,1,0,0,0,1,0,0,0,0,0,1,0,0.5208295945126797,0.030005237809842114,1
1,0,1,1,0.23837589315648078,1,0,1,0,0,1,0,1,1,0,0,3,0.7676724448539305,0.19130572314826286,1
1,0,0,0,0.015062127555026474,1,0,0,0,0,0,0,0,0,0,1,2,0.24630328010301822,0.0032615425766584325,1
0,0,1,0,0.28561937355429706,1,1,1,0,1,1,0,1,1,0,1,2,0.8653815382383783,0.2463336087633985,1
0,0,0,0,0.4970256062580284,1,1,2,0,0,0,0,0,0,2,0,1,0.06606141468792527,0.10319100232387451,1
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,1,0,0,0,0,3,0.4333670425556745,0.00496231107510331,1
0,0,0,0,0.04150009046910764,1,0,2,0,0,0,0,0,0,0,1,3,0.013468637272311193,0.004697995477719301,1
1,0,1,0,0.7259931184776875,1,0,0,1,1,1,0,0,0,0,0,1,0.4599762200075801,0.37505665407436034,1
1,0,1,1,0.9592873312158348,1,1,1,1,1,0,0,1,1,0,1,1,0.8659086377484715,0.8465372181246148,1
0,0,1,0,0.8890845303280396,1,1,1,0,1,1,0,1,1,1,1,2,0.8817531953755046,0.7972215462596803,1
1,0,0,0,0.2779127883211393,1,0,1,0,0,0,0,0,0,0,1,0,0.5189767761373875,0.16080549688593238,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.514283621356432,0.005900704355679832,1
0,0,0,0,0.2724664995861546,1,0,2,0,0,0,0,0,0,1,0,0,0.019204387258175384,0.04629707932412275,1
0,1,1,0,0.9156873570352543,1,1,0,0,1,1,0,1,1,1,1,0,0.6232471054707687,0.6072438191441722,1
0,0,1,1,0.43031318592271045,1,0,1,0,0,1,0,1,1,0,1,2,0.8026872458268614,0.33404722077535415,1
0,0,0,0,0.030811695086295963,1,0,0,1,0,0,0,0,0,0,0,1,0.31790253916074596,0.010862420960081089,1
0,0,0,0,0.03474808797163394,1,1,1,0,0,0,0,0,0,0,1,2,0.5636575021478116,0.019568652514901492,1
0,0,0,0,0.013888888888888888,1,0,1,0,1,0,0,1,0,0,0,2,0.713603733730439,0.008212228852978204,1
1,0,0,0,0.06670268407198959,1,0,1,0,0,0,0,0,0,0,0,3,0.5464353278198875,0.04063849281379725,1
0,1,1,0,0.27135514421597995,1,0,1,0,0,0,0,0,1,0,0,2,0.6122393662372183,0.1785644881368368,1
